null	0.00519031141869
I don't do any web-related work.	0.00632153313814
Web-related work is a small part of what I do.	0.0417886611658
Around a quarter of my work is web-related.	0.0458810220921
About half my work is web-related.	0.106833910035
Most of my work is web-related.	0.258151450625
All or nearly all of my work is web-related.	0.535833111525
