null	0.0133417620442
Asian / Pacific Rim	0.0615850412563
Black / African	0.0114785733298
Other	0.0334708544051
Indigenous / Native	0.00319403779611
White / Caucasian	0.835706680862
Hispanic / Latino	0.0412230503061
