null	0.00562283737024
Grade/primary school	0.0105137077455
High/secondary school	0.0937583178068
Some college or university	0.216229704552
College diploma, associate's, bachelor's, or other degree	0.529112323662
Master's degree	0.134315943572
Doctorate	0.0104471652915
